source,HPO_term_VarName,HPO_term_name,HPO_term_id,highlighted,adjusted_p_value,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,intersections
HP,Vascular_tortuosity,Vascular tortuosity,HP:0004948,FALSE,0.001045102,2.980841302508071,31,173,9,4958,"MT-ATP6,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND4L,MT-ND4,MT-ND5,MT-ND6"
HP,Abnormal_vascular_physiology,Abnormal vascular physiology,HP:0030163,FALSE,0.001049003,2.9792231013773383,327,173,30,4958,"ACVRL1,ADA2,CLCN7,COG1,COL3A1,COL4A1,COQ2,ENG,F8,G6PC3,GBA1,GLA,HBB,IFIH1,MMACHC,SLC37A4,SLC4A1,SMAD4,SMARCAL1,TERT,THBD,TINF2,TREX1,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6"
HP,High_palate,High palate,HP:0000218,FALSE,0.001062889,2.9735120021032637,769,173,52,4958,"ADA2,BRCA1,BRCA2,BRIP1,COG1,COL3A1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,G6PC3,GATA1,GBA1,HBA1,HBA2,LMBRD1,MAD2L2,NPHP1,PALB2,PEPD,RAD51,RAD51C,RFWD3,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLX4,SMAD4,SURF1,TBX1,TSR2,UBE2T,XRCC2"
HP,Sarcoma,Sarcoma,HP:0100242,FALSE,0.001091587,2.961941710571723,178,173,21,4958,"ADA2,GATA1,MEN1,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,TERT,TSR2"
HP,Short_digit,Short digit,HP:0011927,FALSE,0.001092198,2.961698757000955,599,173,44,4958,"ADA2,ALG8,BRCA2,BRIP1,CLCN7,FAM111A,FANCA,FANCC,FANCD2,FANCE,FANCF,FANCI,GATA1,HBA1,HBA2,NPHP1,PALB2,RAD51C,RBM8A,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLC2A1,SLX4,SMAD4,TBX1,TMEM67,TSR2,UBE2T,WDR19"
HP,Type_I_diabetes_mellitus,Type I diabetes mellitus,HP:0100651,FALSE,0.001166532,2.9331031676291612,60,173,12,4958,"ADA2,FOXP3,HLA-DQB1,NAF1,SLC37A4,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6"
HP,Skin_ulcer,Skin ulcer,HP:0200042,FALSE,0.001189562,2.924612995494554,135,173,18,4958,"ADA2,BTK,COL3A1,CTC1,DKC1,ELANE,EPB42,GBA1,HBB,LYST,PEPD,PLEC,SLC4A1,SRP54,TERT,TINF2,TREX1,WAS"
HP,Decreased_fertility_in_males,Decreased fertility in males,HP:0012041,FALSE,0.001273466,2.8950127161543184,227,173,24,4958,"BRCA1,BRCA2,BRIP1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,MAD2L2,MEN1,PALB2,RAD51,RAD51C,RFWD3,SLX4,TGFB1,UBE2T,WDR19,XRCC2"
HP,Episodic_respiratory_distress,Episodic respiratory distress,HP:0004885,FALSE,0.001303091,2.885025237023189,17,173,7,4958,"MT-ATP6,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6"
HP,Stuttering,Stuttering,HP:0025268,FALSE,0.001303091,2.885025237023189,17,173,7,4958,"MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6"
HP,Increased_sulfur_amino_acid_level_in_urine,Increased sulfur amino acid level in urine,HP:0033095,FALSE,0.001303091,2.885025237023189,17,173,7,4958,"HCFC1,LMBRD1,MMACHC,MMADHC,MTR,MTRR,PRDX1"
HP,Wolff-Parkinson-White_syndrome,Wolff-Parkinson-White syndrome,HP:0001716,FALSE,0.001375788,2.8614483793486665,24,173,8,4958,"MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND4,MT-ND5,MT-ND6"
HP,Diabetes_mellitus,Diabetes mellitus,HP:0000819,FALSE,0.001400138,2.853829295556193,463,173,37,4958,"ADA2,BRCA1,BRCA2,CP,CTC1,DKC1,DNAJC21,FOXP3,HAMP,HBB,HLA-DQB1,IFIH1,MEN1,NAF1,NPHP1,PALB2,SBDS,SLC19A2,SLC37A4,SMAD4,SRP54,TERT,TINF2,TREX1,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Iron_deficiency_anemia,Iron deficiency anemia,HP:0001891,FALSE,0.001410828,2.8505259645178316,32,173,9,4958,"COL7A1,FOXP3,HBB,HLA-DQB1,KCNE1,KCNQ1,MMP1,STK11,WAS"
HP,Abnormal_cardiac_ventricle_morphology,Abnormal cardiac ventricle morphology,HP:0001713,FALSE,0.001415461,2.849102125349425,689,173,48,4958,"ABCA1,ABCG8,ADA2,ALG8,BRCA2,BTK,COG1,FANCB,FANCC,FANCI,GATA1,GLA,IFIH1,MEN1,NPHP3,PALB2,RBM8A,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLC19A2,SLC37A4,SMAD4,TBX1,TGFB1,TSR2,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND5,MT-ND6,POLG,POLG2"
HP,Conotruncal_defect,Conotruncal defect,HP:0001710,FALSE,0.001457582,2.8363670684435816,262,173,26,4958,"BRCA1,BRCA2,BRIP1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,MAD2L2,PALB2,RAD51,RAD51C,RBM8A,RFWD3,RPL11,RPL5,SLC37A4,SLX4,TBX1,UBE2T,XRCC2"
HP,Hypoplasia_of_the_radius,Hypoplasia of the radius,HP:0002984,FALSE,0.001461104,2.835318777435607,41,173,10,4958,"FANCB,FANCF,FANCI,RAD51C,RBM8A,RFWD3,RPL26,RPS19,SLX4,XRCC2"
HP,Abnormality_of_reproductive_system_physiology,Abnormality of reproductive system physiology,HP:0000080,FALSE,0.001463871,2.834497306574454,866,173,56,4958,"ATP7B,BRCA1,BRCA2,BRIP1,CEP164,COQ2,ERCC4,F8,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,GBA1,HAMP,HBB,HLA-DQB1,INVS,MAD2L2,MEN1,NPHP1,NPHP3,NPHP4,PALB2,RAD51,RAD51C,RFWD3,SAMD9,SLC25A13,SLC37A4,SLX4,SMAD4,STK11,TERT,TFR2,TGFB1,UBE2T,VWF,WAS,WDR19,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Abnormal_urine_carboxylic_acid_level,Abnormal urine carboxylic acid level,HP:0031980,FALSE,0.001470825,2.8324390233043966,123,173,17,4958,"GATA1,HCFC1,LMBRD1,MMAA,MMAB,MMACHC,MMADHC,MTR,MTRR,PCCA,PCCB,PRDX1,SLC7A7,UROS,MT-ATP8,MT-ATP6,POLG"
HP,Short_neck,Short neck,HP:0000470,FALSE,0.00153161,2.8148518317757705,388,173,33,4958,"ADA2,ALG8,COG1,FANCB,FANCI,FANCL,GATA1,HBA1,HBA2,NPHP1,PALB2,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLC2A1,SMAD4,SMARCAL1,TBX1,TSR2"
HP,Abnormality_of_the_uterus,Abnormality of the uterus,HP:0000130,FALSE,0.001551939,2.8091253015875655,246,173,25,4958,"BRCA1,BRCA2,BRIP1,COL3A1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,MAD2L2,PALB2,RAD51,RAD51C,RBM8A,RFWD3,SLX4,STK11,TBX1,UBE2T,XRCC2"
HP,Dermatological_manifestations_of_systemic_disorders,Dermatological manifestations of systemic disorders,HP:0001005,FALSE,0.001552074,2.8090874813794846,333,173,30,4958,"ACVRL1,ATP7B,BAAT,BRCA1,BRCA2,CDAN1,CDIN1,DCDC2,ENG,EPB42,HBA1,HBB,IFIH1,LIPA,LYST,MMACHC,PALB2,PEPD,SLC25A13,SLC2A1,SLC37A4,SLC4A1,SMAD4,SMPD1,TERT,TREX1,UROS,MT-CYB,POLG,POLG2"
HP,Renal_tubular_dysfunction,Renal tubular dysfunction,HP:0000124,FALSE,0.001555383,2.8081625981156506,110,173,16,4958,"ATP6V1B1,ATP7B,FAH,HBB,NPHP1,SLC4A1,SURF1,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6"
HP,Abnormal_gastrointestinal_vascular_morphology,Abnormal gastrointestinal vascular morphology,HP:0004296,FALSE,0.001563799,2.8058191162008055,7,173,5,4958,"ACVRL1,CTC1,ENG,SMAD4,VWF"
HP,Abnormal_male_reproductive_system_physiology,Abnormal male reproductive system physiology,HP:0012874,FALSE,0.00163403,2.786739957175698,352,173,31,4958,"BRCA1,BRCA2,BRIP1,COQ2,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,GBA1,HAMP,HBB,HLA-DQB1,MAD2L2,MEN1,PALB2,RAD51,RAD51C,RFWD3,SLX4,STK11,TERT,TFR2,UBE2T,WDR19,XRCC2"
HP,Abnormal_tracheobronchial_morphology,Abnormal tracheobronchial morphology,HP:0005607,FALSE,0.001690734,2.771924720997004,371,173,32,4958,"BRCA1,BRCA2,BRIP1,BTK,CTC1,DKC1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,LMBRD1,MAD2L2,PALB2,RAD51,RAD51C,RFWD3,RMRP,RPL5,SLX4,SMAD4,TERT,TGFB1,TINF2,UBE2T,XRCC2,POLG"
HP,Intracranial_hemorrhage,Intracranial hemorrhage,HP:0002170,FALSE,0.001757018,2.7552237512390847,153,173,19,4958,"ACVRL1,ADA2,ALPL,CD46,CFH,CFI,COL3A1,COL4A1,ENG,F8,GBA1,LMBRD1,MMACHC,PCCA,PCCB,SAMD9,SMAD4,TERT,WAS"
HP,Cerebral_calcification,Cerebral calcification,HP:0002514,FALSE,0.001845731,2.7338316575377504,139,173,18,4958,"CTC1,DKC1,ERCC4,FAM111A,HLA-DQB1,IFIH1,SLC2A1,SLC46A1,TERT,TINF2,TREX1,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6"
HP,Abnormality_of_fluid_regulation,Abnormality of fluid regulation,HP:0011032,FALSE,0.001891348,2.7232285887038916,761,173,51,4958,"ADA2,ALG8,ATP7B,CD46,CDAN1,CFH,CFI,ENG,F8,GATA1,GBA1,GLA,HBA1,HBA2,IFIH1,LPIN2,LYST,MEN1,MMAA,MMAB,MMACHC,PCCA,PCCB,RBM8A,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLC25A13,SLC4A1,SMAD4,TGFB1,TREX1,TSR2,UROS,MT-CYB,POLG,POLG2"
HP,Abnormal_oral_mucosa_morphology,Abnormal oral mucosa morphology,HP:0011830,FALSE,0.002023756,2.6938417786184097,374,173,32,4958,"ACVRL1,ADA2,CD40LG,COL3A1,COL7A1,CTC1,DKC1,DNAJC21,ELANE,ENG,F8,G6PC3,GBA1,HLA-DQB1,LMBRD1,LYST,MEN1,MMACHC,MMP1,PLEC,RMRP,SAMD9,SBDS,SLC37A4,SLC46A1,SMAD4,SRP54,STK11,TERT,TINF2,TREX1,WAS"
HP,Abnormal_temporal_lobe_morphology,Abnormal temporal lobe morphology,HP:0034221,FALSE,0.002054425,2.687309693633834,140,173,18,4958,"CTC1,DKC1,ERCC4,FAM111A,HLA-DQB1,IFIH1,SLC2A1,SLC46A1,TERT,TINF2,TREX1,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6"
HP,Toe_syndactyly,Toe syndactyly,HP:0001770,FALSE,0.002054523,2.6872888977552236,233,173,24,4958,"BRCA1,BRCA2,BRIP1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,MAD2L2,PALB2,PLEC,RAD51,RAD51C,RFWD3,SLX4,SMAD4,UBE2T,WDR19,XRCC2"
HP,Segmental_peripheral_demyelination/remyelination,Segmental peripheral demyelination/remyelination,HP:0003481,FALSE,0.00206997,2.6840359366387867,18,173,7,4958,"MT-ATP6,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6"
HP,Lactic_acidosis,Lactic acidosis,HP:0003128,FALSE,0.002081881,2.6815441999067695,185,173,21,4958,"COQ2,FARS2,G6PC1,PCCA,PCCB,SLC25A13,SLC37A4,SURF1,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG"
HP,Ectopic_calcification,Ectopic calcification,HP:0010766,FALSE,0.002221106,2.6534306813829303,234,173,24,4958,"ABCG8,ALPL,ATP7B,CTC1,DKC1,ERCC4,FAM111A,GBA1,HLA-DQB1,IFIH1,LIPA,MEN1,SLC2A1,SLC46A1,TERT,TINF2,TREX1,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6"
HP,Placental_abruption,Placental abruption,HP:0011419,FALSE,0.002311679,2.6360725055537553,4,173,4,4958,"CD46,CFH,CFI,FANCF"
HP,Decreased_circulating_complement_factor_H_concentration,Decreased circulating complement factor H concentration,HP:0005369,FALSE,0.002311679,2.6360725055537553,4,173,4,4958,"CFH,CFHR1,CFHR3,CFI"
HP,Tubular_basement_membrane_disintegration,Tubular basement membrane disintegration,HP:0005583,FALSE,0.002311679,2.6360725055537553,4,173,4,4958,"MUC1,NPHP1,TMEM67,XPNPEP3"
HP,Prolonged_G2_phase_of_cell_cycle,Prolonged G2 phase of cell cycle,HP:0003214,FALSE,0.002311679,2.6360725055537553,4,173,4,4958,"FANCA,FANCC,FANCD2,FANCE"
HP,Abnormality_of_the_cell_cycle,Abnormality of the cell cycle,HP:0011018,FALSE,0.002311679,2.6360725055537553,4,173,4,4958,"FANCA,FANCC,FANCD2,FANCE"
HP,Increased_inflammatory_response,Increased inflammatory response,HP:0012649,FALSE,0.002388017,2.621962675993661,1234,173,71,4958,"ADA2,ATP7B,BRCA1,BTK,C3,CD40LG,CFB,CFI,CLCN7,COL3A1,COL7A1,CTC1,DCDC2,DDX41,DKC1,DNAJC21,ELANE,EPB42,ERCC4,FANCF,FMO3,FOXP3,G6PC1,G6PC3,GATA1,GBA1,HBA1,HBA2,HBB,HLA-DQB1,IFIH1,LMBRD1,LPIN2,LYST,MEN1,MMACHC,MMP1,MTTP,NPHP1,PCCA,PCCB,PEPD,PLEC,RBM8A,RMRP,RPL11,SAMD9,SBDS,SLC25A13,SLC37A4,SLC4A1,SLC7A7,SMARCAL1,SRP54,TBX1,TERT,TGFB1,TINF2,TREX1,UROS,WAS,WDR19,XPNPEP3,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6,POLG"
HP,Abnormal_inflammatory_response,Abnormal inflammatory response,HP:0012647,FALSE,0.002388017,2.621962675993661,1234,173,71,4958,"ADA2,ATP7B,BRCA1,BTK,C3,CD40LG,CFB,CFI,CLCN7,COL3A1,COL7A1,CTC1,DCDC2,DDX41,DKC1,DNAJC21,ELANE,EPB42,ERCC4,FANCF,FMO3,FOXP3,G6PC1,G6PC3,GATA1,GBA1,HBA1,HBA2,HBB,HLA-DQB1,IFIH1,LMBRD1,LPIN2,LYST,MEN1,MMACHC,MMP1,MTTP,NPHP1,PCCA,PCCB,PEPD,PLEC,RBM8A,RMRP,RPL11,SAMD9,SBDS,SLC25A13,SLC37A4,SLC4A1,SLC7A7,SMARCAL1,SRP54,TBX1,TERT,TGFB1,TINF2,TREX1,UROS,WAS,WDR19,XPNPEP3,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6,POLG"
HP,Focal_segmental_glomerulosclerosis,Focal segmental glomerulosclerosis,HP:0000097,FALSE,0.002423549,2.6155481988522005,64,173,12,4958,"COQ2,G6PC1,REN,SLC37A4,SMARCAL1,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6"
HP,Dicarboxylic_aciduria,Dicarboxylic aciduria,HP:0003215,FALSE,0.002423549,2.6155481988522005,64,173,12,4958,"GATA1,HCFC1,LMBRD1,MMAA,MMAB,MMACHC,MMADHC,MTR,MTRR,PRDX1,UROS,POLG"
HP,Abnormal_skeletal_morphology,Abnormal skeletal morphology,HP:0011842,FALSE,0.002437766,2.613007944414114,3108,173,137,4958,"ABCG8,ACVRL1,ADA2,ALG8,ALPL,ATP7B,BAAT,BRCA1,BRCA2,BRIP1,BTK,CD40LG,CD46,CDAN1,CDIN1,CEP164,CFH,CFI,CLCN7,COG1,COL3A1,COL4A1,COL7A1,COQ2,CTC1,DKC1,DNAJC21,ELANE,ENG,EPB42,ERCC4,F8,F9,FAH,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FARS2,FOXP3,G6PC1,G6PC3,GATA1,GBA1,GLA,HAMP,HBA1,HBA2,HBB,HCFC1,HLA-DQB1,IFIH1,INVS,KCNQ1,LPIN2,MAD2L2,MEN1,MMACHC,MMP1,MTRR,MTTP,MUC1,NAF1,NEK8,NPHP1,NPHP3,NPHP4,PALB2,PCCA,PCCB,PEPD,PLEC,PNPO,PRDX1,RAD51,RAD51C,RBM8A,REN,RFWD3,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SAMD9L,SBDS,SLC2A1,SLC37A4,SLC4A1,SLC7A7,SLX4,SMAD4,SMARCAL1,SMPD1,SRP54,STK11,SURF1,TBX1,TERT,TFR2,TGFB1,TINF2,TMEM67,TREX1,TSR2,UBE2T,UROS,VWF,WAS,WDR19,XRCC2,MT-ATP8,MT-ATP6,MT-ND1,MT-ND2,MT-ND3,POLG,POLG2"
HP,Abnormal_biliary_tract_morphology,Abnormal biliary tract morphology,HP:0012440,FALSE,0.002552117,2.593099458708154,88,173,14,4958,"BRCA1,BRCA2,CD40LG,DCDC2,ERCC4,GBA1,LMBRD1,NPHP3,SLC37A4,STK11,TGFB1,TMEM67,WDR19,POLG"
HP,Abnormal_joint_morphology,Abnormal joint morphology,HP:0001367,FALSE,0.00259163,2.5864269572917724,1212,173,70,4958,"ABCG8,ADA2,ALPL,ATP7B,BRCA1,BRCA2,BRIP1,BTK,CD40LG,CFI,CLCN7,COG1,COL3A1,COL7A1,CTC1,DKC1,DNAJC21,EPB42,ERCC4,F8,F9,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FOXP3,G6PC1,GBA1,GLA,HAMP,HBB,IFIH1,LPIN2,MAD2L2,MEN1,MUC1,PALB2,PEPD,PLEC,RAD51,RAD51C,RBM8A,RFWD3,RMRP,RPL26,RPS15A,SAMD9L,SBDS,SLC37A4,SLC4A1,SLX4,SMAD4,SMARCAL1,SRP54,TBX1,TFR2,TGFB1,TMEM67,TREX1,UBE2T,UROS,VWF,WAS,WDR19,XRCC2"
HP,Abnormality_of_the_musculature_of_the_upper_limbs,Abnormality of the musculature of the upper limbs,HP:0001446,FALSE,0.002603798,2.5843927899982937,270,173,26,4958,"ADA2,GATA1,PLEC,RAD51C,RBM8A,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,TSR2,MT-CO1,MT-CO3,POLG,POLG2"
HP,Glucose_intolerance,Glucose intolerance,HP:0001952,FALSE,0.002633907,2.5793995724578718,475,173,37,4958,"ADA2,BRCA1,BRCA2,CP,CTC1,DKC1,DNAJC21,FOXP3,HAMP,HBB,HLA-DQB1,IFIH1,MEN1,NAF1,NPHP1,PALB2,SBDS,SLC19A2,SLC37A4,SMAD4,SRP54,TERT,TINF2,TREX1,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Abnormal_hip_joint_morphology,Abnormal hip joint morphology,HP:0001384,FALSE,0.002717059,2.5659008986622354,379,173,32,4958,"BRCA1,BRCA2,BRIP1,COG1,COL3A1,DNAJC21,ERCC4,F8,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,IFIH1,MAD2L2,PALB2,RAD51,RAD51C,RBM8A,RFWD3,RMRP,RPS15A,SLX4,SMARCAL1,TMEM67,UBE2T,WDR19,XRCC2"
HP,Abnormal_cerebral_morphology,Abnormal cerebral morphology,HP:0002060,FALSE,0.002829485,2.548292643801578,2027,173,101,4958,"ACVRL1,ADA2,ALG8,BRCA1,BRCA2,BRIP1,COG1,COL3A1,COL4A1,COQ2,CP,CTC1,DCDC2,DKC1,DNAJC21,ENG,ERCC4,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FARS2,G6PC3,GATA1,GBA1,HBA1,HBA2,HBB,HCFC1,HLA-DQB1,IFIH1,MAD2L2,MMACHC,MMADHC,MTR,MTRR,MUC1,NPHP1,PALB2,PCCA,PCCB,PNPO,PRDX1,RAD51,RAD51C,RBM8A,REN,RFWD3,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9L,SLC25A13,SLC2A1,SLC46A1,SLX4,SMAD4,SMARCAL1,SURF1,TBX1,TERT,TGFB1,TINF2,TMEM67,TREX1,TSR2,UBE2T,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Abnormality_of_retinal_pigmentation,Abnormality of retinal pigmentation,HP:0007703,FALSE,0.003148556,2.50188859,326,173,29,4958,"CEP164,CFH,CFI,CP,ERCC4,INVS,LYST,MMACHC,MTTP,NPHP1,NPHP3,NPHP4,PEPD,PRDX1,RMRP,SURF1,WDR19,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG"
HP,Recurrent_pancreatitis,Recurrent pancreatitis,HP:0100027,FALSE,0.003181634,2.497349762332128,19,173,7,4958,"MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6"
HP,Aminoaciduria,Aminoaciduria,HP:0003355,FALSE,0.003249093,2.488237816,130,173,17,4958,"ATP7B,ERCC4,FAH,FARS2,HCFC1,LMBRD1,MMACHC,MMADHC,MTR,MTRR,PCCA,PCCB,PRDX1,SLC19A2,SLC25A13,SLC7A7,SURF1"
HP,Abnormal_male_external_genitalia_morphology,Abnormal male external genitalia morphology,HP:0000032,FALSE,0.003259516,2.486846843,1146,173,67,4958,"ADA2,ALG8,BRCA1,BRCA2,BRIP1,COG1,COL3A1,COL4A1,CTC1,DKC1,DNAJC21,ERCC4,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FARS2,G6PC3,GATA1,HBA1,HBA2,IFIH1,KCNQ1,MAD2L2,NAF1,NPHP1,PALB2,RAD51,RAD51C,RFWD3,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SLC19A2,SLX4,SMAD4,SMARCAL1,STK11,TBX1,TERT,TINF2,TMEM67,TREX1,TSR2,UBE2T,XRCC2,POLG"
HP,Hip_dislocation,Hip dislocation,HP:0002827,FALSE,0.003269453,2.4855249275370737,256,173,25,4958,"BRCA1,BRCA2,BRIP1,COL3A1,DNAJC21,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,IFIH1,MAD2L2,PALB2,RAD51,RAD51C,RBM8A,RFWD3,SLX4,UBE2T,XRCC2"
HP,Stroke,Stroke,HP:0001297,FALSE,0.003416606,2.466405068152384,175,173,20,4958,"ACVRL1,ADA2,COL3A1,COL4A1,ENG,GLA,HBB,MMACHC,SLC19A2,SMAD4,SMARCAL1,TREX1,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND4,MT-ND5,MT-ND6"
HP,Abnormality_of_the_frontal_hairline,Abnormality of the frontal hairline,HP:0000599,FALSE,0.003519242,2.453550825,207,173,22,4958,"ADA2,BRCA1,GATA1,IFIH1,PEPD,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,TSR2"
HP,Abnormality_of_the_male_genitalia,Abnormality of the male genitalia,HP:0010461,FALSE,0.003519864,2.453474075728631,1197,173,69,4958,"ADA2,ALG8,BRCA1,BRCA2,BRIP1,BTK,COG1,COL3A1,COL4A1,CTC1,DKC1,DNAJC21,ERCC4,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FARS2,G6PC3,GATA1,HBA1,HBA2,IFIH1,KCNQ1,MAD2L2,NAF1,NPHP1,PALB2,RAD51,RAD51C,RFWD3,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SLC19A2,SLX4,SMAD4,SMARCAL1,STK11,TBX1,TERT,TGFB1,TINF2,TMEM67,TREX1,TSR2,UBE2T,XRCC2,POLG"
HP,Abnormality_of_globe_size,Abnormality of globe size,HP:0100887,FALSE,0.003590802,2.4448085028673976,310,173,28,4958,"BRCA1,BRCA2,BRIP1,COL4A1,ERCC4,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,MAD2L2,PALB2,RAD51,RAD51C,RFWD3,SLC2A1,SLX4,SMAD4,TBX1,TMEM67,UBE2T,XRCC2,MT-CYB"
HP,Increased_proteinogenic_amino_acid_level_in_urine,Increased proteinogenic amino acid level in urine,HP:0033100,FALSE,0.003682969,2.433801948404893,45,173,10,4958,"HCFC1,LMBRD1,MMACHC,MMADHC,MTR,MTRR,PCCA,PCCB,PRDX1,SLC7A7"
HP,Aplastic_anemia,Aplastic anemia,HP:0001915,FALSE,0.003795894,2.420685979878314,27,173,8,4958,"DNAJC21,ELANE,FANCB,PALB2,SBDS,SRP54,TERT,TINF2"
